label,text
1,"今 まで 、 ＨＤＤ の 引っ越し や 壊れた パソコン の データ 救出 の 際 は 、  外 付け ＨＤ を 一時的に ばらして 対応 して き ました が 、  これ が あれば 、 その 必要 も なし 。 線 を 繋げて すぐ に 作業 に 移れ ます 。  そんなに 使う 機会 は ない が 、 すごく 便利で 効率 アップ 。  もっと 早く 買っ とけば よかった 。
"
1,"OS が 起動 し なく なり 、 データ サルベージ の ため に 購入 。 パソコン に ケーブル を 挿したり 、 USB メモリ を 使用 できる 方 であれば 扱い やすい 品 です 。 HDD を パソコン から 取り出す 際 に は ドライバー 必須です 。 あまり パソコン に 詳しく ない 方 は 、 詳しい 方 に 作業 して 頂く 事 を 推奨 し ます 。
"
1,"無事 データ を 読む こと に 成功 し ました (^O^) 便利 っ す ◎
"
1,"使って いた パソコン が 、 ある 日 突然 起動 し なく なり 、 青く なり ました 。  これ を さっそく 買って 、 パソコン の 内臓 HDD を 取り出し 、 他の パソコン に  サルベージ し 、 成功 し ました 。 大事な データ を 守る こと が できて 良かった です 。  操作 も 簡単で 、 誰 でも 使える と 思い ます 。  予断 です が 、  いわゆる 、 「 １ 回 しか 使わ ない もの 」 、 な のです が 、 他 に 使い道 が あり ます 。  私 の 場合 は 、 古い パソコン から 取り出した 、 まだ 壊れて い ない 別な 内臓 HDD を  この 装置 経由 で USB に 繋ぎ 、 外 付け HDD と して 使って い ます 。  また 、 以前 、 やはり アマゾン で 買った 、 テレビ の 大 画面 に 動画 を 映し 出す 装置 に  USB の 端子 が 付いて いた ので 、 パソコン に 入って いる 動画 や 写真 など を  使って い ない 内臓 HDD に 移して 、 大 画面 で 見て い ます 。  テレビ の 大 画面 に 動画 を 映し 出す 装置 に は 小さい 内臓 の HDD を 入れた 方 が  早い のです が 、 大き さ の 違う 古い 内蔵 HDD を 外 付け HDD と して 活用 できる と いう 点 で  使い道 が あり ます 。  あくまでも 「 １ 回 しか 使わ ない 」 と は 限ら ない と いう 例 です 。  まだ 使える 内臓 HDD を 古い パソコン と 一緒に 捨てる 人 が 多い ので もったいない です 。
"
1,"大学 時代 と 自作 して 作成 した PC が 7 ～ 10 年 押し入れ に 眠って おり 、 いい加減 、 処分 を 決定 （ ぉぉ  と は いえ 、 HDD の データ を 久々に 見 たい ため 、 上記 製品 を 購入 。  問題 なく 、 秘蔵 の データ を 読み 取る こと が でき 、 満足です 。
"
1,"接続 が とても 簡単 、 動作 も 安定 して いて コスト パフォーマンス が 高い と 思う 。 外 付け HDD は HDD より USB 変換 部分 の ほう が 先 に 壊れ やすい ので HDD が 壊れた ！ と 思って も 諦め ず 、 まず これ を HDD に 直接 繋いで 試して みた ほう が 良い です ね 。
"
1,"購入 後 1 年 で 故障 した 【 SOTEC 】 の デスクトップ 。 当時 (5 年 前 ) の 修理 見積 が マザー ボード 交換 で 【 30,000 円 】 ほど だった ので 、 修理 せ ず 新たに 他 社 PC を 購入 し ました 。  昨年 、 当該 【 SOTEC 】 の 上位 機種 を 【 15,000 円 】 で 中古 購入 し ました が やはり 起動 障害 。 調べて みる と シリーズ の 故障 の 殆んど は マザー ボード の 不 具合 が 原因 でした 。  高 位 CPU は 既に 既存 PC に 乗せ 換えた のです が 、 【 320GB  HDD 】 × 2 個 ・ 【 光学 ドライブ 】 × 2 個 を なんとか 有効 活用 でき ない か と 考えて 当該 品 を 購入 し ました 。  さっそく 繋いで みる と HDD  2 個 と も 問題 なく 認識 さ れ ました 。 一方 に 2TB の 外 付 HDD から 260GB の データ を ほぼ 4 時間 で コピー する こと も でき ました 。 HDD 筐体 2 個 の 基盤  露出 面 を 合せて 布 テープ で 結束 した 【 簡易 外 付  HDD  640GB 】 は 、 4 時間 の 連続 データ 転送 時 も 平常 通電 時 も ほぼ 変わり なく 【 8W 〜 9W 】 で 発熱 量 【 40 ℃】 程度 でした 。  データ 保管 用 と して 【 DVD-R 】 より も 使い 勝手 が よく 、 常時 通電 して の 使用 も 問題 ない と 思い ます 。 外見 は 無骨です が 実用 と して は 理 に かなった 形状 だ と 思い ます 。
"
1,"2011 の 年 末 に 、 XP が おかしく なり HDD の リペア に 使う 。  安い もの も 持って いた が 、 どうも 、 コネクタ 接触 が ？ ？ ？ で 、 グリーン ハウス さん 信頼 して 購入 。  できれば 、 電源 オン オフ の スイッチ が ある と 便利 。  重宝 して ます 。
"
1,"前回 PC が 壊れた 際 パソコン ショップ で データ 吸出し を して もらい 2.5 万 円 を 支払い ました  先日 突然の 故障 で いろいろ 調べて この 商品 に 辿り着き ました  win7 → win10 へ の 移動 でした が 問題 なく 出来 ました
"
1,"使わ なく なった PC の HDD の 容量 を 再 利用 する 為 に 購入 し ました 。  SATA と ＩＤＥ の 両方 に 使える ので 凄く 便利です 。  いざ と ゆう 時 の 為 に 使わ なく なった HDD に バックアップ する 時 に も 重宝 し ます 。
"
1,"ノート PC の HDD の 動作 が おかしく なった ので 、 これ を 機 に SSD に 換装 する ため に 買い ました 。  他 で は 在庫 が ない ため 少し 高かった けど 助かり ました 。 製品 は しっかり して 良い もの だ と 思い ます 。
"
1,"壊れた 外 付け HDD  の データ を 取り出す こと が でき ました 。  息子 の 小 さいころ の 写真 も 取り出す こと が できて よかった です 。 （ パソコン に も 入って い ました が その パソコン が 先日 壊れた ので ・ ・・）
"
1,"電源 ｹｰﾌﾞﾙ の 配線 が 逆で HDD3 台 破壊 して しまった が 、 テクニカル サポート が 丁重に 対応 して くれて 新品 HDD3 台 を 送って きた 。 返品 交換 した 変換 アダプタ も 問題 なく 動作 して とても 満足 して いる 。
"
1,"見た目 は 心配な 感じ です が  実際 に は コンパクト で 丁度 良い 。  古い 資産 の IDE  HDD も 使えて  無事に データ 移動 完了 。  良い 買い物 でした 。
"
1,"ノート パソコン が いかれて データ 救済 の ため に 購入 。  以前 も 同様の 機能 を 持った もの を 使って い ました 。  PC 複数 持ち に は 必需 品 です ね 。  助かり ます
"
1,"最初の 接続 に 戸惑い ました 。 ( イラスト が 説明 書 に あったら なお 良かった で す )  非常に 便利です 。  USB2.0 な ので スピード 感 は ない です が 、 安定 して い ます 。
"
1,"一切 起動 不可能に なった ノート ブック ＰＣ の ＨＤ から 、 無事 データー を 取り出す こと が でき ました 。  次の 出番 は いつ に なる か は 判り ませ ん けど 、 大切に しまって おき ます 。
"
1,"ある 日 、 長年 愛用 の DELL  OPTIPLEX  ７４５ の パワー スイッチ を 入れる と 、 スイッチ 周辺 が ブルー に 点灯 する はず が 、 そう は なら ず 、 オレンジ ランプ の まま で ファン が 全力 回転 し はじめ 、 飛行機 の 離陸 時 の ような 轟音 を たてて 、 プッツン ・ ・ ・ 画面 は 何も 出力 さ れ ず まっくらな 状態 の まま ご 臨終 と なり ました 。 気 を 取り 直し 、 とりあえず 、 PC の 中 から 大切な 家族 写真 、 仕事 に も 使う 技術 計算 の 蓄積 データ 等 を とりださ ねば と 、 データ 吸出し を 業者 に たのむ か 、 外 付け ハード ディスク を 購入 して データ を 移す か 数 日 思案 し ました 。 が ・ ・ ・ 、 代替 の ノート PC(Let's  Note) を 買った 後 、 懐 に 余力 が ない 。 なに か せ こく やすく できる 手立て は ない か と Google 先生 に 聞いた 所 、 この 製品 を 紹介 さ れ ました 。 長々 と 書き ました が 、 結果 、 すこし 接続 に 手間取り （ 説明 が ほぼ ない ） 、 データ 移行 速度 が 遅く 時間 は 掛かり ました が 、 目的 は 十 分 達成 でき ました 。 この 値段 な ので １００ 点 あげて も いい でしょう 。
"
1,"ＩＤＥ の ＨＤＤ から の データ 救出 に 使用 し ました 。  ほんと は 裸 族 の クローン できる 物 が 欲しかった のです が  予算 的に こちら に し ました 。  古い 形 の ＤＥＬＬ の ＰＣ が ＨＤＤ を 認識 し なく なり ＨＤＤ 交換 した ところ  こちら も 認識 せ ず (-_-;)  な ので 問題 は マザー か な ？ って 思い  確認 の ため こちら の 品物 を 購入 して 、 別の ＰＣ で 繋いで 見る と  普通に 認識  データー 救出 でき ました 、 ついでに  初期 頃 の ＳＯＴＥＣ に 乗って た ＩＤＥ 式 の ＨＤＤ の データ も 抜き取り  増設 して いた ＨＤＤ の データ も 抜こう と 接続 した ところ ・ ・ ・  認識 せ ず (-_-;)  説明 書 見る と ジャンパー を マスター に し ない と ダメ らしい ので  差し替え 差し替え で 認識 し ました 、  古い ＨＤＤ は ジャンパー の 位置 が どこ 挿せば 良い の か わから ない ので 、  その 点 を 改良 できれば 最高です 。
"
1,"壊れた PC で 使って いた ハード ディスク から 中身 を 取り出す 場合 、  もしくは 裸 の ハード ディスク を バックアップ 用 と して 使う ため など の 場合 、  いちいち PC の 箱 を 開け なくて も 接続 できる ように する ため に 必要な の が  SATA と USB の 変換 ケーブル です 。  調べて みた ところ 一番 安かった の が 今回 買った この 商品 でした 。  ちなみに 選択肢 と して 他 に  ・  ハード ディスク ケース を 買う  ・  NAS 対応 の ハード ディスク ケース を 買う  と いう 2 つの 選択肢 も あり ます が 、  前者 は 、 ハード ディスク の 熱 を 放出 でき ず 熱く なり すぎて しまい 、  ハード ディスク の 寿命 を 縮める 危険 が ある ので 却下 。  後者 も 同様の 理由 ＋ 高い と いう 理由 で 却下 で 、  結局 裸 の まま 接続 する この ケーブル を 買い ました 。
"
1,"今 の PC に 直接 接続 でき ない 、  IDE タイプ の HD を 読込む ため に 使う のであれば 、  断然 こちら の 製品 が お 勧め で す  速度 は 遅い し 新しい HD は 認識 し 難い です が 、  古い HD に 関して の 対応 率 が 高い で す  やっぱ 411 件 の レビュー に ☆ 平均 4.4 は 伊達じゃ ない です わ  長期 に 渡り 高 評価 を 出し 続けて いる と いう 信頼 性 が あり ます  新しい HD を 読込む の は 、 普通の 外 付け HDD に 任せて おけば いい で す  わざわざ IDE 端子 付き の HDD 変換 アダプター を 買う 必要 が あり ませ ん  どうせ なら 性能 が 高い 方 が いい ので は と 、  USB3.0  SATA6G 版 、 2G を 超える HD に も 対応 、  なーんて 考え 、 高い 物 を 購入 する と 、  肝心の IDE の HD を 認識 して くれ ず 後悔 する こと に なり ます （ 実 体験 ）
"
1,"素早い 対応 ありがとう ございました 。 HDD クローン 作製 に 使用 し 、 無事 完了 し ました 。 非常に 良い 製品 です 。 また 何 か 機会 あれば よろしく お 願い いたし ます 。
"
1,"注文 して すぐ に 商品 が 届き ました 。  品物 も 十 分 満足 できる もの でした 。  また ， 送料 も 無料 な の が 何より 有り難い です 。
"
1,"遅く なり まして 申し訳 ございませ ん 。  大変 重宝 して おり ます 。  また ご 縁 が あり ましたら 、 よろしく お 願い いたし ます 。
"
1,"新しい パソコン を 入れ替えた 際 、 以前 使って いた ディスクトップ ＰＣ 「 ＸＰ 」 から 殆ど の データ を 読み 込み 込んだ 積り で 、 旧 ＰＣ を 破棄 する こと に し 分解 し ました 。 その 際 200 ＧＢ の ＨＤＤ は 取り出して 保管 して 有り ました 。 最近 に なって 新しい ＰＣ に 使用 し たい ファイル の 一部 が 足り ない 無い 事 に 気付き ました 。 取り外した ＨＤＤ に 入って いる こと を 思い出し 、 インターネット で 色々 調べて 本 製品 を 購入 し ました 。 パソコン に は 余り 詳しく ない 私 です が 製品 が 届いて 直ぐに 電源 と 変換 アダプタ ― を 内臓 ＨＤＤ に 接続 し 付属 の ＵＳＢ コード で 新しい ＰＣ Windows ７ に つなぐ と 、 いとも 簡単に 読み 込んで くれ 無事に 探して いた ファイル が 見つかり ました 。 値段 の 割に は 立派な 箱 に 入って いる し 良く できた 製品 だ と 思い ます 。
"
1,"3.5 インチ 、 2.5 インチ 、 P-ATA 、 S-ATA と 、 普段 使用 する HDD が 問題 なく USB で PC と 繋がる ので 便利です 。
"
1,"私 は HDD クラッシュ 救急 箱 なる もの を 作って おり 、 その 中 に 常備 して おり ます 。  電源 アダプタ など も 付属 して 十 分 親切な 製品 です 。  手持ち PC の SSD 化 を する とき の まるごと コピー ツール と して も お すすめ です 。  ただ 、 IDE の コネクタ は 小さい 方 と 大きい 方 、 たいして 変わら ない んで 間違え がちな ので 注意 が 必要です 。 私 は 恥ずかし ながら で かい 方 に 一 所 懸命 2.5 インチ の コネクタ 挿そう と して しまい ました 。  思えば GREEN  HOUSE は 昔 から けっこう かゆい 所 に 手 が 届いた 結果 みたいで なおかつ 無駄な 機能 は 省いて 実用 に なる 製品 （ 初代 KANA と か ） 出して くれて る んで 好きです 。
"
1,"２０ 年 くらい 前 の Ｇａｍｅ が 入った ＩＤＥ の ＨＤＤ を 使おう と 思い 購入  Ｗｉｎ ９８ 時 代 の ソフトで 桃 太郎 伝説 が 未だ クリアー して い なかった ので  定年 を 機 に 復活 です 。  現在 の Ｗｉｎ ８ .1 で の Ｆｏｒｍａｔ で は Ｓａｖｅ が 出来 ない  そこ で 昔 の ６ Ｇｂ の ＩＤＥ を 復活 して 外 付け と して  この 変換 アダプター を 購入  簡単に 認識 し ました 。  もう ２ 台 ５００ Ｇｂ が 有る ので  １ 台 は ＦＡＴ ３２ で Ｆｏｒｍａｔ して 昔 の Ｇａｍｅ 用  もう １ 台 は ＮＴＦＳ で Ｆｏｒｍａｔ して  ＤＡＴＡ 用 と して 使い たい と 思い ます 。  無駄に なら ず に 済んで 本当に 良かった です 。
"
1,"パソコン が 壊れて 、 写真 を 取り出せ なかった ので この 商品 を 買い ました 。 簡単に 写真 を DVD に 焼く こと が でき ました 。
"
1,"バッファロー 製 外 付け HDD  HD-LB1.0TU3 を 使って おり ました が 、 高 さ 1 メートル の テーブル から 落下 。 認識 すら して くれ なく なり ました 。 何とか し たい と 思い 公式 サイト を 見たり 、 いろいろな サイト を 見 ました が 、 認識 を し ない と いう 事 は 電源 に 異常 が ある らしい と 言う 事 が 分かり 、 電源 の 代用 と なる 本 製品 を 購入 。 早速 つないで み ました が 、 何とか 認識 して くれ ました 。 一 時 は どう なる こと か と … 。 データ の 読み書き に は 今 の ところ 異常 は あり ませ ん 。 安かった と いう こと も あり ました ので 少し 不安 も あり ました が 、 何とか なった し 、 いい 買い物 でした 。  みんな も 精密 機器 は 落とさ ない ように しよう ☆
"
1,"SATA と IDE が ともに 使う こと が できる の と 、 3.5 インチ 、 2.5 インチ も ともに 使える ので 重宝 して い ます 。
"
1,"IDE3.5+2.5+ シリアル 〜 問題 無く 認識 し ました 。  （ 当たり前です が ）  ☆ なにより 安い の が ⇒◎
"
1,"今 まで 持って いた もの が 、 XP まで しか 認識 し ませ ん でした が 、 これ は ７ 及び ８ も 認識 でき とても 重宝 して い ます 。
"
1,"ハード ディスク から SSD へ の お 引っ越し の ため に 購入 し ました が 、 その他 に も 色々 使える ので 気に入り ました 。
"
1,"友人 の ノート パソコン の 2.5 インチ の SATA  HDD が 認識 でき なく なり PC ショップ で DATA ヘルプ を お 願い した のです が 、 認識 出来 ず ！  そこ で ショップ が 出来 なくて も 自分 で ちょっと 確認 し たく なり 、 この 商品 を ネット で 見つけ  購入 ！  結 線 後 自分 の ＰＣ で 確認 したら 必要な ＤＡＴＡ （ﾋﾞﾃﾞｵ・ 写真 ） が 読み 込め ました 。 （ ちょっと 結 線 だけ で なく 、 小細工 も した けど ね ！ ）  中 々 いい 感じ で 使える 商品 です 。  ただ 取説 が ちょっと 貧弱です ね ！ でも 何とか 使えて い ます 。 まだ 分解 した ＰＣ から 外した HDD が 有る ので それ ら の 利用 に 使い たい です 。
"
1,"NEC ノート パソコン LL370/S が 、 五 年 と 少し で 再起 不能に 。  マザー ボード と DVD ドライブ 修理 に 9 万 5 千 円 掛かる と 言わ れて 、 修理 中断 。  修理 見積もり に 4 千 円 取ら れた の に は びっくり ・ ・ 。  それ は 、 さておき 、 その ノート PC 、 故障 の 症状 が マザー ボート 系 だった ので 、 HDD は 生きて いる と 判断 し 、 この 製品 を 注文 し ました 。  まったく 問題 なく 、 データ 救出 が 出来 ました 。 本当に 助かり ました !!!  別 に 2.5 インチ HDD の ケース を 買って 、 バックアップ HDD に でも して 余生 を 過ごさ せ ます 。
"
1,"他の 方 の レビュー に あった とおり 、 電源 プラグ が 抜け やすい な 、 と は 思い ます が 、 差し替え が 多い 場合 に は あまり 固い の も どうか と 思わ れ ます し 、 設置 を きちんと すれば 別段 問題 と なる もの で も あり ませ ん 。 接続 方法 の 説明 不足 を 指摘 さ れる 方 も いらっしゃい ます が 、 「 読めば わかる 」 程度 の ガイド は 添付 さ れて い ます し 、 また 、 現実 的に は 「 ささる コネクタ を ささる ところ に 挿す 」 程度 の 作業 で しか ない と いう 気 も し ます 。 これ 一 つ で S-ATA 、 IDE の HDD 、 光 ドライブ が ほぼ 外 付け で 使用 できる ように なる の は 大変 便利です 。 価格 と 考え あわせれば 、 私 の 感覚 で は 十分 お 勧め できる 製品 です 。
"
1,"ケーブル が 剥き出しな 分 、 HDD ケース や クレードル と 比べる と 使用 状態 は スマート さ に 欠け ます が 、 常用 する つもり は 無い ので あまり 気 に して い ませ ん 。  エマージェンシー 用 と して 1 つ 持って いる と 安心です ね 。  これ 1 つ で  2.5""  と  3.5""  SATA/IDE  に 対応 する ので 、 隠居 して いた 数々 の HDD を 有効 活用 でき ました 。  USB2.0 な ので 速度 は それなり です が 充分 実用 的です 。  購入 価格 前提 で は 概ね 満足 して い ます が 、 製品 と して 見る と 電源 スイッチ （ 中間 スイッチ ） が あれば 更に 良かった と 思い ます 。
"
1,"クローン 作製 用 に 購入 。  １ 家 に 1 台 あれば 便利だ と 思う 。  問題 なし 。
"
1,"Mac  G4 を 使用 して い ます 。 使用 して 10 年 以上 たって いた のです が 、 故障 も なく 動いて いた の に ある 朝 急に 時計 が リセット 。 内蔵 電池 を 交換 し ました が 、 2 日 で 無 反応 に ・ ・ ・ 。 止まる 直前 に HD から の 異 音 は なかった ので 、 藁 を も すがる 思い で 購入 。  無事 データ の 取り出し に 成功 し ました ！ ！  どうしても 取り出し たい 昔 の データ が あった ので 、 大 感激 です 。  詳しい 説明 書 は あり ませ ん が 、 ネット で 調べれば 多少 の 機械 音痴 でも わかり ます 。  本当に 購入 して よかった です 。
"
1,"デスクトップ PC が 故障 して しまい ました 。 ノート PC で 、 デスクトップ PC で 使って いた HDD に アクセス する ため に 購入 し ました 。  ドライバ 不要で 自動 認識 して くれる し 、 2.5 インチ ・ 3.5 インチ 、 IDE と SATA と 、 手元 に ある HDD に すべて に 対応 して いる ところ が 便利でした 。  電源 も 外部 から 取れる ので 、 今後 スティック タイプ の PC を 購入 した 場合 に も 接続 でき そうです 。  こういう ちょっとした 特殊な パーツ は Amazon で ない と 入手 でき ない ので 役立って い ます 。
"
1,"某 パソコン 店 で ハード ディスク から の データ の 復旧 が ３００００ 円 ！ ！ ！  と 言わ れて いた のです が 、 この 商品 代 だけ で データ の 取出し が でき ました 。  ＵＳＢ ケーブル と 電源 ケーブル を つなぐ だけ 、 すごく あっけなく 認識 して くれ ました 。  ＵＳＢ メモリ を 使う の 同じ くらい 簡単でした 。  追記 ： 本日 （ 2015/10/3 ） またもや パソコン の 不 具合 が 起こり ました が 、  2 年 前 に この 製品 を 買って おいた おかげ で 無事に データ を 取り出せ ました 。  もしも の とき に あわて ない ように 買って おく の も 良い かも しれ ませ ん 。
"
1,"故障 して 駄目に なって いた HDD から データ 吸い 上げ  無事に 出来 ました 。  今 まで HDD 故障 で 取り外して いた モノ が 数 台 あった ので  試しに つないで みる と 使える ・ ・ ・ ・ 。  ディスク チェック して みる と 不良 セクター は ある もの の  フォーマット したら 完全に 再生 出来 ました 。  IDE も SATA も 両方 使えて 重宝 し ます 。  今 まで HDD ケース で やって いた 事 が 簡単な 配線 だけ で  手軽に 出来る の は とても 助かり ます 。
"
1,"息子 の PC が 立ち 上がら なく なり 、 一 つ 修理 に 取り組んで みよう か と 思って は みた もの の  HDD が 正常な の か 判断 する 手段 が わから ず 放って い ました 。 いきなり 新品 HDD を 購入 して 云々 と いう の も 芸 が ない 。  ある 時 たまたま この 製品 を 見つけて ” これ だ ” と 即決 で 注文 し ました 。  その PC の 不良 原因 は CPU 上 の FAN に ゴミ が たまって いた だけ の こと でした 。  でも 、 この 製品 の おかげ て HDD に 不良 は 無い と の 判断 が でき ました ので 心強かった です ね 。
"
1,"昔 の パソコン から の データ 取り出し に 便利です 。  要するに 内蔵 ハード ディスク を ＵＳＢ に つなげる コード です が  ハード ディスク を まるで ＵＳＢ メモリ の ように 使える ので  簡単に データ を 取り出す こと が でき ました 。  自分 が 使って いた ハード ディスク に 合う コネクタ を 接続 する だけ な ので  説明 書 を 読ま なくて も でき ます 。 特に 設定 も 必要 あり ませ ん でした 。  誰 に でも 手軽に 使える と 思い ます 。
"
1,"HDD だけ で なく 光学 ドライブ も 接続 できる ので いざ と いう 時 に とても 役 に 立ち ます 。
"
1,"外 付け の ＨＤ の レスキュー の 為 ＳＡＴＡ 電源 を 探して ました 。  電源 アダプター だけ でも よかった のです が 、 こちら の 商品 は  電源 と ＵＳＢ 変換 の アダプター も セット に なって おり  割安 感 と 商品 レビュー も 良い ので 、 購入 し ました 。  試しに ウィンドウズ ＸＰ の デスクトップ の ＨＤ を  ＵＳＢ 接続 で 駆動 さ せ ました が バッチリ 中身 が  確認 でき ました 。 いざ と いう 時 の 備え で  作動 も 確認 できた ので 良かった です 。
"
1,"古い PC が 起動 し なく なった ので 、 PC 買い 替え タイミング で HDD から の データ 回収 を 目的 に 購入 。  実際 に 使って みる と 、 外 付け HDD と して 問題 なく 使用 でき ました 。  おかげ さま で データ 回収 どころ か 、 今 の ところ ストレージ 資源 と して 再 利用 できて い ます 。  USB ポート と 電源 を 1 つ ずつ 使って しまう ので 、 当然 内臓 して いた とき より ケーブル 類 が ごちゃごちゃ し ます が  コスト パフォーマンス は かなり 高い と 考え 、 星 5 つ です 。
"
1,"hp の ノート パソコン が 突然 起動 し なく なり 、 バックアップ も なにも して い なくて 、 と ほう に くれて い ました 。  ヤフー の 知恵 袋 で 、 この 変換 コネクター を おしえて もらい 、 だめ もと で ハード ディスク の 救出 だけ でも と トライ し ました 。  むずかしい の は 、 ハード ディスク の 取外し と コネクター の 抜き差し を 丁寧に やる こと ぐらい 。  いま は 、 新しい ノート パソコン に データー を 読み 取れる ように なり 、 外 付け の ハード ディスク と して つかって い ます 。
"
1,"ノート パソコン の 修理 の 際 に 主に HDD の バックアップ に 使用 して い ます 。  これ ひと つ で HDD の 接続 規格  SATA/IDE  両 対応 の ため 何も 考え なくて も 使用 でき ます 。  電源 用 の 変換 コネクタ と AC アダプター も 付属 の 為 、 これ ひと つ あれば 安心 して 出先 でも 修理 でき ます 。  惜しむ べき は 、 説明 書 の 類 が 無い 事 でしょう か 。  まぁ 、 入る ところ に 接続 する だけ です ので 、 初心 者 でも 使用 は できる と は 思い ます 。
"
1,"ノート パソコン の HDD が 壊れて しまい 、 少し でも データ を 救出 できれば と 、 ダメ 元 で 購入 。  パーティション を C 、 D に 分けて いた うち 、 D ドライブ の データ 救出 に 何とか 成功 。 (C ドライブ の 領域 は 完全に イカれて しまった ようで 、 全く 認識 せ ず )  幸い 、 写真 や 必要な データ は D ドライブ に 保存 して いた ので 、 助かり ました 。  接続 も そう 難しく は ない です し 、 この 価格 で データ 救出 に 成功 した ので 、 買って 良かった です 。
"
1,"HD の 起動 パーティー ション が 駄目に なり 、 どうしても ディスク D から データ を 抜き たくて 購入 。  C は 完全に 読め なかった けど 、 D は 一部 エラー に なり つつ も 必要だった データ を 救出 でき ました 。  (PC は 中古 を 購入 して しのぎ ました )  商品 は コード が 小 間 切れ に 分かれて いる ので 繋ぎ ました 。 とくに 説明 書 に 書か れて ない ので ちょっと 戸惑い ました 。  さほど 難しく あり ませ ん 。
"
1,"IDE.SATA  に 両 対応 して おり  便利でした 。 便利な お 得な 商品 です 。
"
1,"タイトル の 通り 。 無事に 問題 なく 動き 、 ２千 円 程度 である ため 、 満足でした 。
"
1,"予備 で 保管 して いた 2.5 ｲﾝﾁ HDD を フォーマット する の に 購入 し ました 。 一昔 前 の china 製 と 違い 立派な 製品 です 。 早速 使用 して み ました 。 セットアップ が 難しい 訳 で も なく 、 十 分 使え ます 。  費用 対 効果 大 ！ ！ です 。 別な 方 の ﾚﾋﾞｭｰ に も あり ました が 電源 側 に スイッチ が 有れば ベター と 感じ ました 。  使用 して ない IDE タイプ あるいは SATA タイプ HDD の 有効 活用 に は 大変 便利な ツール と 思い ます 。
"
1,"以前 使用 して いた 3.5 インチ IDE の HDD が たくさん 余って おり 、 古い XP マシン で は HDD 一つひとつ リムーバル の ケース に 入れて 入れ替え して いた のです が  新しい Win マシン で より 手軽に 外 付け の HDD と して データ を 保存 し たくて 、 こちら の 商品 を 購入 し ました 。  IDE の HDD も SATA の HDD も 手軽に 抜き差し して データ の やり取り を する こと が 出来て おり 、 満足 して い ます 。
"
1,"こんなに 便利な もの が こんなに 安く 手 に 入る と は 。 。  ノート PC が 壊れて （ おそらく 基盤 か 電源 部分 ） 、 iTunes の データ と か  取り出せ ない と どう しよう と 思った のです が 、 これ を 使う と なんと 簡単に  つながる もの か 。 おかげ で 助かり ました 。  ノート PC から HD を 取り外す こと が できる 人 なら 、 簡単に 使え ます 。  一家 に 一 つ 必需 品 です 。
"
1,"昔 、 購入 した 、 HDD を 外部 HDD と して 使う に は 、 大変 便利です 。
"
1,"ThinkPad  Ⅹ 201 の ハード ディスク を SSD に 交換 する とき 、 ハード ディスク → SSD の コピー に 使い ました 。 問題 なく 動作 して くれて 良かった です 。  余った ハード ディスク を 外 付け と して も 使え ます 。  コスパ 抜群です 。 昔 の 人 が 「 安物 買い の 銭 失い 」 と 言い ました が 、 今 の 時代 は そんな こと あり ませ ん ね 。  お 薦め の 商品 です 。
"
1,"会社 の パソコン が 全く 電源 が 入ら なく なり バックアップ も 無く かなり ブルー な 状態 の とき に ダメ もと で この 商品 を 購入 し ました 。 見事に データ を 取り出す こと が でき ました 。 ハード ディスク が 故障 して なければ 使う 価値 は あり そうです よ 。 購入 する 前 に この 商品 に 似た 商品 を 持って いた 人 が いた ので 借り ました が こちら は 、 電圧 が 足り なくて 使い物 に なり ませ ん でした 。 なので この 商品 は 非常に 満足です 。
"
1,"壊れた PC ３ 台 から HDD を 取り外して データー の 取り出し に 使用 し ました 。 壊れた PC の HDD インターフェース は それぞれ 異なった 種類 でした が 、 この アダプター に は ３ 種類 の インターフェース が 用意 さ れて おり 簡単に 接続 する こと が でき ました 。  その後 は 、 外 付け の HDD 用 アダプター と して 使用 して い ます 。 USB インターフェース であれば どの PC に でも 接続 できる ので 便利です 。
"
1,"PowerMac  G4 が 突如 起動 し なく なり 、 中 の データ 救出 に 使用 し ました 。  問題 なく 必要な データ を 抜く こと が 出来 ました 。  SATA と IDE 、 どちら も 使える 所 が いい です ね 。  とりあえず その 時 必要な データ だけ 抜いた ので 何の 問題 も なかった です が 、  全 データ 移動 など 長 時間 使う 場合 は 、 別途 冷やす もの が 必要 かも しれ ませ ん 。
"
1,"サーバー の リプレイス で 古い HDD から データ を コピー でき ました  繋いで すぐ に は 認識 でき ない かも しれ ませ ん が  #  pvscan  #  lvscan  #  vgchange  -ay  VolGroup00 （ 仮 ）  の ように して inactive な ディスク を active に して やれば  /dev/ 以下 に ディスク が 出て き ます 。  その後 に 普通に マウント でき ました 。
"
1,"内蔵 HDD を 載せ 替えよう と して い ました 。 新しい HDD に システム ・ データ を コピー し 、 起動 出来る ように なり ました が 、 使って いた HDD の システム を 消去 し ない と 起動 し なく なって しまった ので 新しい HDD から 起動 後 旧 HDD を 接続 し 、 フォーマット する ため に 購入 し ました 。 これ が あれば ATA の HDD に も 読み書き が 出来る ので 便利です 。 電源 が ある こと も ありがたい ！
"
